template_csv,template_rel,iter_idx,seed,stage1_obj,rank_stage1,csv,isi_dist,iti_dist,isi_lo,isi_hi,iti_lo,iti_hi,isi_shape,iti_shape,enc_raw_max_worst,enc_raw_p95_worst,enc_raw_mean,enc_part_max_worst,enc_part_p95_worst,enc_part_mean,dec_raw_max_worst,dec_raw_p95_worst,dec_raw_mean,dec_part_max_worst,dec_part_p95_worst,dec_part_mean,fb_raw_max_worst,fb_raw_p95_worst,fb_raw_mean,fb_part_max_worst,fb_part_p95_worst,fb_part_mean,all_max_worst,all_p95_worst,all_mean,cov_chi2,cov_minbin,cov_chi2_worst,cov_minbin_worst,coll_max,coll_p95,coll_max_worst,coll_p95_worst,coll_enc_max,coll_enc_p95,coll_dec_max,coll_dec_p95,coll_fb_max,coll_fb_p95,enc_part_nuked_n_worst,enc_part_nuked_frac_worst,enc_part_nuked_frac_mean,coll_enc_max_worst,coll_enc_p95_worst,coll_dec_max_worst,coll_dec_p95_worst,coll_fb_max_worst,coll_fb_p95_worst,id
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-042_sess-2_3event.csv,session-2/final_sub-042_sess-2_3event.csv,253,1.22139E+15,1011.379731,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-042_sess-2_3event_rank01_seed1221392148165705_obj1011.3797.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.283795785,0.165679213,0.043765798,0.283713753,0.170002299,0.044941693,0.284436231,0.173779024,0.044956735,0.30811385,0.175945477,0.045828411,1,0.8,0.282990279,1,0.8,0.28380446,0.780477682,0.211714675,0.061899726,10.77777778,0,10.77777778,0,0.780477682,0.211714675,0.780477682,0.211714675,0.283713753,0.170002299,0.30811385,0.175945477,1,0.8,0,0,0,0.283713753,0.170002299,0.30811385,0.175945477,1,0.8,142
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-043_sess-2_3event.csv,session-2/final_sub-043_sess-2_3event.csv,80,2.67063E+15,1010.48774,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-043_sess-2_3event_rank01_seed2670626791856420_obj1010.4877.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.281499436,0.168888389,0.043536875,0.274620308,0.175105813,0.044696361,0.280161909,0.180370357,0.04460827,0.281644906,0.181069583,0.045365961,1,0.8,0.282806342,1,0.8,0.283488924,0.77930381,0.20919964,0.06132572,9.888888889,0,9.888888889,0,0.77930381,0.20919964,0.77930381,0.20919964,0.274620308,0.175105813,0.281644906,0.181069583,1,0.8,0,0,0,0.274620308,0.175105813,0.281644906,0.181069583,1,0.8,143
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-044_sess-2_3event.csv,session-2/final_sub-044_sess-2_3event.csv,328,3.57466E+15,1011.375656,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-044_sess-2_3event_rank01_seed3574664634962061_obj1011.3757.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.285359478,0.172916961,0.043477131,0.279270529,0.172839461,0.044605507,0.279339382,0.180660365,0.044591011,0.282820174,0.181175999,0.04545525,1,0.8,0.282931356,1,0.8,0.28378195,0.777342209,0.209206921,0.061506321,10.77777778,0,10.77777778,0,0.777342209,0.209206921,0.777342209,0.209206921,0.279270529,0.172839461,0.282820174,0.181175999,1,0.8,0,0,0,0.279270529,0.172839461,0.282820174,0.181175999,1,0.8,144
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-045_sess-2_3event.csv,session-2/final_sub-045_sess-2_3event.csv,186,4.94398E+13,1010.602153,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-045_sess-2_3event_rank01_seed49439779319079_obj1010.6022.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.271767149,0.163489593,0.043412326,0.267303976,0.164304474,0.044500802,0.267291809,0.179573214,0.044624859,0.270793062,0.181605973,0.04550756,1,0.8,0.282887493,1,0.8,0.283714592,0.781721034,0.2112929,0.061537007,10,0,10,0,0.781721034,0.2112929,0.781721034,0.2112929,0.267303976,0.164304474,0.270793062,0.181605973,1,0.8,0,0,0,0.267303976,0.164304474,0.270793062,0.181605973,1,0.8,145
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-046_sess-2_3event.csv,session-2/final_sub-046_sess-2_3event.csv,301,2.71195E+15,1008.7108,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-046_sess-2_3event_rank01_seed2711946477815327_obj1008.7108.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.282568241,0.170236834,0.043326849,0.276759649,0.169252097,0.044291972,0.282944913,0.174572446,0.044530061,0.289799149,0.174935,0.045204058,1,0.8,0.282780399,1,0.8,0.283450377,0.780123477,0.209627237,0.060978391,8.111111111,0,8.111111111,0,0.780123477,0.209627237,0.780123477,0.209627237,0.276759649,0.169252097,0.289799149,0.174935,1,0.8,0,0,0,0.276759649,0.169252097,0.289799149,0.174935,1,0.8,146
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-047_sess-2_3event.csv,session-2/final_sub-047_sess-2_3event.csv,98,1.98433E+15,1011.351241,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-047_sess-2_3event_rank01_seed1984330942975068_obj1011.3512.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.27015537,0.168926296,0.043471555,0.266940545,0.173124035,0.044646398,0.277913301,0.17693781,0.04459126,0.294968209,0.177562991,0.045574935,1,0.8,0.282948184,1,0.8,0.283815833,0.779020958,0.211730805,0.06162646,10.75,0,10.75,0,0.779020958,0.211730805,0.779020958,0.211730805,0.266940545,0.173124035,0.294968209,0.177562991,1,0.8,0,0,0,0.266940545,0.173124035,0.294968209,0.177562991,1,0.8,147
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-048_sess-2_3event.csv,session-2/final_sub-048_sess-2_3event.csv,179,9.03479E+14,1010.489375,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-048_sess-2_3event_rank01_seed903478854428611_obj1010.4894.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.269903666,0.164123637,0.043323454,0.266152132,0.163756348,0.044614883,0.272263288,0.17421365,0.044443868,0.282874568,0.174207795,0.045359577,1,0.8,0.282846597,1,0.8,0.283686989,0.782189142,0.20939121,0.061220986,9.888888889,0,9.888888889,0,0.782189142,0.20939121,0.782189142,0.20939121,0.266152132,0.163756348,0.282874568,0.174207795,1,0.8,0,0,0,0.266152132,0.163756348,0.282874568,0.174207795,1,0.8,148
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-049_sess-2_3event.csv,session-2/final_sub-049_sess-2_3event.csv,136,3.79556E+15,1010.497314,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-049_sess-2_3event_rank01_seed3795558498641472_obj1010.4973.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.252535913,0.162544819,0.043481475,0.251029491,0.165449726,0.044699815,0.248357952,0.17126749,0.044625861,0.260285219,0.173806115,0.045607704,1,0.8,0.282989901,1,0.8,0.28390051,0.784787867,0.21603129,0.061601215,9.888888889,0,9.888888889,0,0.784787867,0.21603129,0.784787867,0.21603129,0.251029491,0.165449726,0.260285219,0.173806115,1,0.8,0,0,0,0.251029491,0.165449726,0.260285219,0.173806115,1,0.8,149
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-050_sess-2_3event.csv,session-2/final_sub-050_sess-2_3event.csv,71,1.49526E+15,1011.379687,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-050_sess-2_3event_rank01_seed1495262968775520_obj1011.3797.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.260600619,0.166845067,0.043333073,0.256224095,0.162973267,0.044507696,0.250451157,0.169524888,0.04433998,0.26386582,0.172909725,0.045248811,1,0.8,0.282770733,1,0.8,0.283631753,0.782709744,0.210554324,0.061017201,10.77777778,0,10.77777778,0,0.782709744,0.210554324,0.782709744,0.210554324,0.256224095,0.162973267,0.26386582,0.172909725,1,0.8,0,0,0,0.256224095,0.162973267,0.26386582,0.172909725,1,0.8,150
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-051_sess-2_3event.csv,session-2/final_sub-051_sess-2_3event.csv,114,2.39897E+15,1011.377917,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-051_sess-2_3event_rank01_seed2398974279901363_obj1011.3779.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.273709623,0.170364985,0.043305015,0.269919661,0.170164657,0.044360302,0.270065868,0.174639633,0.044424792,0.284175372,0.174307059,0.045087205,1,0.8,0.282685223,1,0.8,0.283387171,0.78020411,0.21003711,0.060807183,10.77777778,0,10.77777778,0,0.78020411,0.21003711,0.78020411,0.21003711,0.269919661,0.170164657,0.284175372,0.174307059,1,0.8,0,0,0,0.269919661,0.170164657,0.284175372,0.174307059,1,0.8,151
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-052_sess-2_3event.csv,session-2/final_sub-052_sess-2_3event.csv,210,7.66238E+14,1010.49552,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-052_sess-2_3event_rank01_seed766237820706776_obj1010.4955.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.264194814,0.16960043,0.043607153,0.254180751,0.169789146,0.044821041,0.260407389,0.17523126,0.044703802,0.272317727,0.178052655,0.045691924,1,0.8,0.283012291,1,0.8,0.283889435,0.78402507,0.21461821,0.06185551,9.888888889,0,9.888888889,0,0.78402507,0.21461821,0.78402507,0.21461821,0.254180751,0.169789146,0.272317727,0.178052655,1,0.8,0,0,0,0.254180751,0.169789146,0.272317727,0.178052655,1,0.8,152
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-053_sess-2_3event.csv,session-2/final_sub-053_sess-2_3event.csv,278,4.19912E+15,1011.378766,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-053_sess-2_3event_rank01_seed4199122191329060_obj1011.3788.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.263578903,0.170942213,0.043563649,0.256209699,0.171983879,0.044632108,0.263395629,0.17727157,0.044753404,0.268753888,0.178220319,0.045565723,1,0.8,0.282918534,1,0.8,0.28367442,0.78052156,0.210727856,0.061562758,10.77777778,0,10.77777778,0,0.78052156,0.210727856,0.78052156,0.210727856,0.256209699,0.171983879,0.268753888,0.178220319,1,0.8,0,0,0,0.256209699,0.171983879,0.268753888,0.178220319,1,0.8,153
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-054_sess-2_3event.csv,session-2/final_sub-054_sess-2_3event.csv,443,2.96065E+15,1009.60107,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-054_sess-2_3event_rank01_seed2960653122933166_obj1009.6011.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.285113966,0.169956055,0.043426505,0.282357665,0.169174787,0.044514937,0.271509046,0.176903302,0.044539021,0.275252615,0.178084357,0.045363967,1,0.8,0.28283687,1,0.8,0.283629795,0.782524671,0.209807692,0.061365222,9,0,9,0,0.782524671,0.209807692,0.782524671,0.209807692,0.282357665,0.169174787,0.275252615,0.178084357,1,0.8,0,0,0,0.282357665,0.169174787,0.275252615,0.178084357,1,0.8,154
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-055_sess-2_3event.csv,session-2/final_sub-055_sess-2_3event.csv,434,1.73785E+15,1011.380826,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-055_sess-2_3event_rank01_seed1737846054522957_obj1011.3808.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.281091496,0.165774115,0.043470881,0.275167486,0.166638044,0.044570017,0.275781659,0.173175974,0.04463334,0.278702769,0.175597246,0.045568501,1,0.8,0.282921652,1,0.8,0.283743231,0.782151645,0.211972409,0.061427869,10.77777778,0,10.77777778,0,0.782151645,0.211972409,0.782151645,0.211972409,0.275167486,0.166638044,0.278702769,0.175597246,1,0.8,0,0,0,0.275167486,0.166638044,0.278702769,0.175597246,1,0.8,155
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-056_sess-2_3event.csv,session-2/final_sub-056_sess-2_3event.csv,418,3.30118E+15,1010.487057,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-056_sess-2_3event_rank01_seed3301180687512770_obj1010.4871.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.28012455,0.165703618,0.04334777,0.276599655,0.166029149,0.044472381,0.27391971,0.17314274,0.044496717,0.295833836,0.174951713,0.04528643,1,0.8,0.282780627,1,0.8,0.283516384,0.777959591,0.20918845,0.061122694,9.888888889,0,9.888888889,0,0.777959591,0.20918845,0.777959591,0.20918845,0.276599655,0.166029149,0.295833836,0.174951713,1,0.8,0,0,0,0.276599655,0.166029149,0.295833836,0.174951713,1,0.8,156
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-057_sess-2_3event.csv,session-2/final_sub-057_sess-2_3event.csv,417,3.20955E+14,1010.491651,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-057_sess-2_3event_rank01_seed320954874862153_obj1010.4917.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.26577034,0.17077255,0.043474566,0.266992245,0.169263,0.044543952,0.265254505,0.17708209,0.044618311,0.281600087,0.177484082,0.045405663,1,0.8,0.282991518,1,0.8,0.283775725,0.777637946,0.2139435,0.061593366,9.888888889,0,9.888888889,0,0.777637946,0.2139435,0.777637946,0.2139435,0.266992245,0.169263,0.281600087,0.177484082,1,0.8,0,0,0,0.266992245,0.169263,0.281600087,0.177484082,1,0.8,157
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-058_sess-2_3event.csv,session-2/final_sub-058_sess-2_3event.csv,10,1.35468E+15,1009.602296,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-058_sess-2_3event_rank01_seed1354684630041708_obj1009.6023.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.258321049,0.171278917,0.043488726,0.256118054,0.172805531,0.044791833,0.259399726,0.180442137,0.044620558,0.272039528,0.180748557,0.0456525,1,0.8,0.282715758,1,0.8,0.283645737,0.779881085,0.212355763,0.061435625,9,0,9,0,0.779881085,0.212355763,0.779881085,0.212355763,0.256118054,0.172805531,0.272039528,0.180748557,1,0.8,0,0,0,0.256118054,0.172805531,0.272039528,0.180748557,1,0.8,158
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-059_sess-2_3event.csv,session-2/final_sub-059_sess-2_3event.csv,190,2.27098E+15,1010.491708,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-059_sess-2_3event_rank01_seed2270978890916424_obj1010.4917.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.256148368,0.169331302,0.043435547,0.263276053,0.169244854,0.044651761,0.263599309,0.177120963,0.044585101,0.280125139,0.178234447,0.045511687,1,0.8,0.282865264,1,0.8,0.283691497,0.78042943,0.212604181,0.061383279,9.888888889,0,9.888888889,0,0.78042943,0.212604181,0.78042943,0.212604181,0.263276053,0.169244854,0.280125139,0.178234447,1,0.8,0,0,0,0.263276053,0.169244854,0.280125139,0.178234447,1,0.8,159
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-060_sess-2_3event.csv,session-2/final_sub-060_sess-2_3event.csv,246,4.13917E+15,1011.379135,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-060_sess-2_3event_rank01_seed4139174202485601_obj1011.3791.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.279734372,0.165319555,0.043437805,0.285317909,0.165820826,0.044644208,0.27671298,0.177856463,0.044535733,0.287346901,0.179073366,0.04543013,1,0.8,0.282898546,1,0.8,0.283757077,0.780702246,0.21100591,0.061570095,10.77777778,0,10.77777778,0,0.780702246,0.21100591,0.780702246,0.21100591,0.285317909,0.165820826,0.287346901,0.179073366,1,0.8,0,0,0,0.285317909,0.165820826,0.287346901,0.179073366,1,0.8,160
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-061_sess-2_3event.csv,session-2/final_sub-061_sess-2_3event.csv,113,5.59161E+14,1011.379023,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-061_sess-2_3event_rank01_seed559161198478676_obj1011.3790.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.270644754,0.16407989,0.043310112,0.267150242,0.166527207,0.044302193,0.273231015,0.170407767,0.044358668,0.283821762,0.171945098,0.045158723,1,0.8,0.282835551,1,0.8,0.28372949,0.782920853,0.209785237,0.060947284,10.77777778,0,10.77777778,0,0.782920853,0.209785237,0.782920853,0.209785237,0.267150242,0.166527207,0.283821762,0.171945098,1,0.8,0,0,0,0.267150242,0.166527207,0.283821762,0.171945098,1,0.8,161
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-062_sess-2_3event.csv,session-2/final_sub-062_sess-2_3event.csv,39,2.18122E+15,1010.492948,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-062_sess-2_3event_rank01_seed2181216215629055_obj1010.4929.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.289377453,0.167742533,0.043471708,0.28682044,0.169946325,0.044704005,0.283340401,0.17556736,0.044624501,0.296800215,0.176491423,0.045567439,1,0.8,0.282838108,1,0.8,0.283727062,0.784753432,0.211682355,0.061543792,9.888888889,0,9.888888889,0,0.784753432,0.211682355,0.784753432,0.211682355,0.28682044,0.169946325,0.296800215,0.176491423,1,0.8,0,0,0,0.28682044,0.169946325,0.296800215,0.176491423,1,0.8,162
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-063_sess-2_3event.csv,session-2/final_sub-063_sess-2_3event.csv,235,1.44076E+15,1010.490839,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-063_sess-2_3event_rank01_seed1440755442253595_obj1010.4908.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.261999523,0.167800536,0.043330558,0.252154103,0.169394743,0.044458577,0.268038196,0.177874041,0.044569966,0.285854108,0.176733964,0.045466687,1,0.8,0.282696203,1,0.8,0.28344737,0.783386274,0.210257032,0.061028421,9.888888889,0,9.888888889,0,0.783386274,0.210257032,0.783386274,0.210257032,0.252154103,0.169394743,0.285854108,0.176733964,1,0.8,0,0,0,0.252154103,0.169394743,0.285854108,0.176733964,1,0.8,163
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-064_sess-2_3event.csv,session-2/final_sub-064_sess-2_3event.csv,475,5.34683E+14,1011.354302,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-064_sess-2_3event_rank01_seed534682527043244_obj1011.3543.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.264885927,0.170967775,0.043380059,0.264790007,0.171928177,0.044457429,0.27052912,0.175835898,0.044625692,0.281746936,0.177227731,0.045483937,1,0.8,0.282735844,1,0.8,0.283477115,0.785673021,0.211465725,0.061224872,10.75,0,10.75,0,0.785673021,0.211465725,0.785673021,0.211465725,0.264790007,0.171928177,0.281746936,0.177227731,1,0.8,0,0,0,0.264790007,0.171928177,0.281746936,0.177227731,1,0.8,164
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-065_sess-2_3event.csv,session-2/final_sub-065_sess-2_3event.csv,423,3.35939E+15,1010.486234,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-065_sess-2_3event_rank01_seed3359390817142640_obj1010.4862.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.264150322,0.166258457,0.043466087,0.262153577,0.168115408,0.044543791,0.266970579,0.177763619,0.044510985,0.268005161,0.17755702,0.045287288,1,0.8,0.28286447,1,0.8,0.283665457,0.777242425,0.208723411,0.061167748,9.888888889,0,9.888888889,0,0.777242425,0.208723411,0.777242425,0.208723411,0.262153577,0.168115408,0.268005161,0.17755702,1,0.8,0,0,0,0.262153577,0.168115408,0.268005161,0.17755702,1,0.8,165
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-066_sess-2_3event.csv,session-2/final_sub-066_sess-2_3event.csv,35,1.80215E+15,1009.605521,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-066_sess-2_3event_rank01_seed1802152136440225_obj1009.6055.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.281099242,0.171383739,0.043524423,0.287002879,0.1683443,0.04467783,0.274743467,0.180649857,0.044776841,0.288238886,0.181079978,0.045660729,1,0.8,0.282986616,1,0.8,0.283819731,0.783476484,0.213783121,0.061728014,9,0,9,0,0.783476484,0.213783121,0.783476484,0.213783121,0.287002879,0.1683443,0.288238886,0.181079978,1,0.8,0,0,0,0.287002879,0.1683443,0.288238886,0.181079978,1,0.8,166
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-067_sess-2_3event.csv,session-2/final_sub-067_sess-2_3event.csv,112,3.16304E+15,1010.489912,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-067_sess-2_3event_rank01_seed3163044099103942_obj1010.4899.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.278192883,0.167804892,0.043402321,0.271634527,0.166862459,0.044572546,0.280525846,0.17372788,0.044498609,0.296719723,0.173599834,0.045405749,1,0.8,0.282889933,1,0.8,0.283748607,0.778204969,0.211920359,0.061334256,9.888888889,0,9.888888889,0,0.778204969,0.211920359,0.778204969,0.211920359,0.271634527,0.166862459,0.296719723,0.173599834,1,0.8,0,0,0,0.271634527,0.166862459,0.296719723,0.173599834,1,0.8,167
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-068_sess-2_3event.csv,session-2/final_sub-068_sess-2_3event.csv,463,4.27974E+15,1010.489825,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-068_sess-2_3event_rank01_seed4279744355195011_obj1010.4898.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.278714824,0.168908307,0.043383865,0.27815111,0.17199816,0.044511606,0.267495242,0.178110009,0.044573358,0.282072989,0.177798738,0.04534657,1,0.8,0.282760603,1,0.8,0.283510462,0.779266851,0.211302343,0.061410455,9.888888889,0,9.888888889,0,0.779266851,0.211302343,0.779266851,0.211302343,0.27815111,0.17199816,0.282072989,0.177798738,1,0.8,0,0,0,0.27815111,0.17199816,0.282072989,0.177798738,1,0.8,168
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-069_sess-2_3event.csv,session-2/final_sub-069_sess-2_3event.csv,499,6.87148E+14,1010.49129,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-069_sess-2_3event_rank01_seed687148401439519_obj1010.4913.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.267839735,0.166783002,0.043224231,0.243754266,0.167573785,0.044191773,0.247598255,0.170571776,0.044343562,0.267338894,0.17061766,0.045030735,1,0.8,0.282776608,1,0.8,0.283514362,0.782084396,0.211359089,0.060857927,9.888888889,0,9.888888889,0,0.782084396,0.211359089,0.782084396,0.211359089,0.243754266,0.167573785,0.267338894,0.17061766,1,0.8,0,0,0,0.243754266,0.167573785,0.267338894,0.17061766,1,0.8,169
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-070_sess-2_3event.csv,session-2/final_sub-070_sess-2_3event.csv,103,2.48E+15,1010.492779,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-070_sess-2_3event_rank01_seed2479997198969380_obj1010.4928.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.26347371,0.170504869,0.043334121,0.258127691,0.168702354,0.044483516,0.263354963,0.17021895,0.044484836,0.271892777,0.17363075,0.045307624,1,0.8,0.282848719,1,0.8,0.283682086,0.781944888,0.212917812,0.061378328,9.888888889,0,9.888888889,0,0.781944888,0.212917812,0.781944888,0.212917812,0.258127691,0.168702354,0.271892777,0.17363075,1,0.8,0,0,0,0.258127691,0.168702354,0.271892777,0.17363075,1,0.8,170
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-071_sess-2_3event.csv,session-2/final_sub-071_sess-2_3event.csv,326,1.14421E+15,1010.491234,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-071_sess-2_3event_rank01_seed1144205583606779_obj1010.4912.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.267142504,0.163228781,0.0434269,0.260182664,0.168871697,0.044673475,0.270847491,0.172304452,0.04454921,0.281094111,0.173283415,0.045564914,1,0.8,0.282887877,1,0.8,0.283733241,0.784103109,0.21029355,0.061367217,9.888888889,0,9.888888889,0,0.784103109,0.21029355,0.784103109,0.21029355,0.260182664,0.168871697,0.281094111,0.173283415,1,0.8,0,0,0,0.260182664,0.168871697,0.281094111,0.173283415,1,0.8,171
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-072_sess-2_3event.csv,session-2/final_sub-072_sess-2_3event.csv,322,3.88221E+15,1011.378937,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-072_sess-2_3event_rank01_seed3882209932595180_obj1011.3789.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.276224106,0.17031037,0.043460559,0.283925526,0.169539969,0.044677242,0.27097458,0.172190017,0.044508828,0.298153963,0.174233026,0.045400414,1,0.8,0.282819078,1,0.8,0.283595019,0.78069132,0.210814053,0.061318193,10.77777778,0,10.77777778,0,0.78069132,0.210814053,0.78069132,0.210814053,0.283925526,0.169539969,0.298153963,0.174233026,1,0.8,0,0,0,0.283925526,0.169539969,0.298153963,0.174233026,1,0.8,172
