trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
13,1,22.0,Congruent,13b_0.694_0.612.png,1.2905616760253906,0.689,0.604,,,,9.143530368804932,127.64344024658203,1.0,1.733731746673584,hidden,130.37716674804688,3.5,1.9097986221313477,fixation,1.0
14,1,8.0,Congruent,8_0.878_0.939.png,1.2998027801513672,0.887,0.948,,,,9.20896863937378,138.07752990722656,1.0,1.9588567018508911,hidden,141.03639221191406,3.5,1.7501119375228882,fixation,1.0
15,1,1.0,Medium,1_0.714_0.551.png,1.3415205478668213,0.717,0.552,,,,8.92764413356781,148.5863037109375,1.0,1.7061485052108765,hidden,151.29244995117188,3.5,1.7214956283569336,fixation,1.0
16,1,3.0,Incongruent,3_0.408_0.245.png,1.1783584356307983,0.415,0.25,,,,9.047796607017517,158.85546875,1.0,1.7315881252288818,hidden,161.58705139160156,3.5,1.8162084817886353,fixation,1.0
17,1,18.0,Incongruent,18_0.224_0.551.png,1.2452577352523804,0.218,0.554,,,,8.894489407539368,169.0816192626953,1.0,1.5821936130523682,hidden,171.663818359375,3.5,1.8122957944869995,fixation,1.0
18,1,11.0,Congruent,11_0.612_0.755.png,1.0467045307159424,0.615,0.751,,,,9.142845392227173,179.22137451171875,1.0,1.6718573570251465,hidden,181.89321899414062,3.5,1.9709880352020264,fixation,1.0
19,1,9.0,Medium,9_0.408_0.204.png,0.99323570728302,0.405,0.202,,,,9.00630009174347,189.41091918945312,1.0,1.6239954233169556,hidden,192.034912109375,3.5,1.8823046684265137,fixation,1.0
20,1,8.0,Congruent,8_0.796_0.367.png,1.0262172222137451,0.79,0.362,,,,8.828057169914246,199.4104461669922,1.0,1.745343804359436,hidden,202.15579223632812,3.5,1.5827133655548096,fixation,1.0
21,1,18.0,Incongruent,18_0.367_0.612.png,1.1945035457611084,0.367,0.622,,,,9.02769672870636,209.2647247314453,1.0,1.6710731983184814,hidden,211.93580627441406,3.5,1.8566235303878784,fixation,1.0
22,1,9.0,Medium,9_0.184_0.837.png,1.3921897411346436,0.175,0.84,,,,9.410187005996704,219.48692321777344,1.0,1.9818602800369263,hidden,222.4687957763672,3.5,1.9283267259597778,fixation,1.0
23,1,22.0,Congruent,13b_1.000_0.714.png,1.3040827512741089,1.0,0.706,,,,9.219748139381409,230.289306640625,1.0,1.766968846321106,hidden,233.0562744140625,3.5,1.9527792930603027,fixation,1.0
24,1,8.0,Congruent,8_1.000_0.755.png,1.2165876626968384,1.0,0.756,,,,8.718150734901428,240.81314086914062,1.0,1.5499368906021118,hidden,243.36306762695312,3.5,1.6682138442993164,fixation,1.0
25,1,20.0,Medium,20_0.694_0.673.png,1.3848578929901123,0.686,0.671,,,,8.951010584831238,250.7478790283203,1.0,1.626115083694458,hidden,253.37399291992188,3.5,1.8248955011367798,fixation,1.0
26,1,11.0,Congruent,11_0.041_0.429.png,1.1572209596633911,0.041,0.434,,,,9.018651008605957,261.083740234375,1.0,1.980286717414856,hidden,264.06402587890625,3.5,1.538364291191101,fixation,1.0
27,1,2.0,Incongruent,2_0.837_0.347.png,1.239775538444519,0.843,0.354,,,,9.125394582748413,271.2596130371094,1.0,1.7012629508972168,hidden,273.96087646484375,3.5,1.9241316318511963,fixation,1.0
28,1,,Fixation,,1.2080069780349731,,,fixation,5.0,run_end,3.3408896923065186,281.6247863769531,0.0,1.8111132383346558,hidden,283.4359130859375,0.0,1.5297764539718628,fixation,0.0
29,2,,Fixation,,1.4141818284988403,,,fixation,10.0,run_start,3.4645079374313354,0.0,0.0,1.7727506160736084,hidden,1.7727506160736084,0.0,1.691757321357727,fixation,0.0
30,2,8.0,Congruent,8_0.286_0.571.png,1.1435617208480835,0.279,0.568,,,,9.014118909835815,4.878689765930176,1.0,1.7100245952606201,hidden,7.588714599609375,3.5,1.8040943145751953,fixation,1.0
31,2,9.0,Medium,9_0.224_0.265.png,1.14700448513031,0.216,0.259,,,,8.627330541610718,15.036370277404785,1.0,1.5457788705825806,hidden,17.582149505615234,3.5,1.5815516710281372,fixation,1.0
32,2,2.0,Incongruent,2_0.959_0.551.png,1.3054383993148804,0.957,0.551,,,,9.466382265090942,24.810705184936523,1.0,1.9791351556777954,hidden,27.789840698242188,3.5,1.987247109413147,fixation,1.0
33,2,18.0,Incongruent,18_0.204_0.469.png,1.2942283153533936,0.211,0.467,,,,9.40770697593689,35.58252716064453,1.0,1.940302848815918,hidden,38.5228271484375,3.5,1.9674041271209717,fixation,1.0
