trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
99,4,3,Incongruent,3_0.306_0.510.png,1.3488467931747437,0.311,0.517,6.945801258087158,149.7802734375,1.0,1.1573500633239746,hidden,151.93763732910156,2.5,1.2884511947631836,fixation,1.0
100,4,18,Incongruent,18_0.653_0.490.png,1.2096885442733765,0.654,0.498,7.329158306121826,158.07492065429688,1.0,1.43503999710083,hidden,160.5099639892578,2.5,1.394118309020996,fixation,1.0
101,4,20,Congruent,20_0.796_0.898.png,1.1247873306274414,0.79,0.898,6.979686498641968,166.61376953125,1.0,1.3421252965927124,hidden,168.95590209960938,2.5,1.1375612020492554,fixation,1.0
102,4,9,Medium,9_0.082_0.163.png,1.3261171579360962,0.079,0.167,6.880078911781311,174.71824645996094,1.0,1.2734047174453735,hidden,176.9916534423828,2.5,1.1066741943359375,fixation,1.0
103,4,18,Incongruent,18_0.286_0.449.png,1.3441535234451294,0.278,0.444,7.032240867614746,182.9244384765625,1.0,1.2774944305419922,hidden,185.20193481445312,2.5,1.254746437072754,fixation,1.0
104,4,1,Medium,1_0.776_0.408.png,1.4209924936294556,0.777,0.414,6.8130042552948,191.30084228515625,1.0,1.1278153657913208,hidden,193.42864990234375,2.5,1.185188889503479,fixation,1.0
105,4,3,Incongruent,3_0.449_0.102.png,1.2029688358306885,0.451,0.109,7.041580557823181,199.5348358154297,1.0,1.3540936708450317,hidden,201.88893127441406,2.5,1.1874868869781494,fixation,1.0
106,4,8,Medium,8_0.714_0.735.png,1.2722809314727783,0.719,0.743,6.788423418998718,207.77938842773438,1.0,1.095725178718567,hidden,209.87510681152344,2.5,1.1926982402801514,fixation,1.0
107,4,2,Incongruent,2_0.755_0.143.png,1.2929188013076782,0.753,0.149,7.0135897397994995,215.840087890625,1.0,1.0775009393692017,hidden,217.91758728027344,2.5,1.4360888004302979,fixation,1.0
108,5,1,Medium,1_0.571_0.408.png,1.4179697036743164,0.562,0.399,6.656503438949585,0.0,1.0,1.4380764961242676,hidden,2.4380764961242676,2.0,1.2184269428253174,fixation,1.0
109,5,11,Congruent,11_0.000_0.612.png,1.415440320968628,0.0,0.622,6.374478816986084,8.07447338104248,1.0,1.1820964813232422,hidden,10.256569862365723,2.0,1.1923823356628418,fixation,1.0
110,5,3,Incongruent,3_0.347_0.592.png,1.1627463102340698,0.351,0.583,6.553537011146545,15.864392280578613,1.0,1.3288743495941162,hidden,18.193265914916992,2.0,1.2246626615524292,fixation,1.0
111,5,2,Incongruent,2_0.592_0.184.png,1.1703016757965088,0.587,0.179,6.559241771697998,23.58067512512207,1.0,1.1578127145767212,hidden,25.738489151000977,2.0,1.4014290571212769,fixation,1.0
112,5,9,Medium,9_0.000_0.082.png,1.3514167070388794,0.0,0.087,6.687543630599976,31.310218811035156,1.0,1.2984493970870972,hidden,33.60866928100586,2.0,1.3890942335128784,fixation,1.0
113,5,3,Incongruent,3_0.204_0.367.png,1.2352166175842285,0.209,0.357,6.556976556777954,39.349178314208984,1.0,1.1766140460968018,hidden,41.525794982910156,2.0,1.3803625106811523,fixation,1.0
114,5,1,Medium,1_0.735_0.449.png,1.1180217266082764,0.727,0.445,6.652857303619385,47.14137268066406,1.0,1.4547815322875977,hidden,49.596153259277344,2.0,1.198075771331787,fixation,1.0
115,5,18,Incongruent,18_0.571_0.286.png,1.395963191986084,0.571,0.287,6.840656757354736,54.91225051879883,1.0,1.404089331626892,hidden,57.316341400146484,2.0,1.4365674257278442,fixation,1.0
116,5,11,Congruent,11_0.143_0.776.png,1.3266533613204956,0.152,0.775,6.750111103057861,63.14887237548828,1.0,1.3301390409469604,hidden,65.47901153564453,2.0,1.4199720621109009,fixation,1.0
117,5,3,Incongruent,3_0.551_0.367.png,1.2809807062149048,0.558,0.357,6.534384369850159,71.22563934326172,1.0,1.1413731575012207,hidden,73.36701202392578,2.0,1.393011212348938,fixation,1.0
118,5,22,Congruent,13b_0.653_0.959.png,1.1024459600448608,0.648,0.965,6.430770754814148,79.04100036621094,1.0,1.3282946348190308,hidden,81.36929321289062,2.0,1.1024761199951172,fixation,1.0
119,5,9,Medium,9_0.673_0.469.png,1.1667256355285645,0.675,0.461,6.340883016586304,86.57421875,1.0,1.0906611680984497,hidden,88.66487884521484,2.0,1.250221848487854,fixation,1.0
120,5,1,Medium,1_0.449_0.388.png,1.353531002998352,0.441,0.379,6.560912132263184,94.08182525634766,1.0,1.4384284019470215,hidden,96.52025604248047,2.0,1.122483730316162,fixation,1.0
