trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
23,1,1,Medium,1_0.673_0.286.png,1.2194472517778747,0.674,0.295,,,,6.611894419338654,178.69890452249965,1.0,0.9328369430183823,hidden,180.63174146551802,2.5,1.1790574763202857,fixation,1.0
24,1,18,Incongruent,18_0.306_0.184.png,1.474585554469442,0.306,0.175,,,,7.02346131661227,186.53024619361616,1.0,1.4199680036329674,hidden,188.95021419724912,2.5,1.1034933129793234,fixation,1.0
25,1,9,Medium,9_0.551_0.388.png,1.0937469713399097,0.554,0.387,,,,7.023085733436972,195.02829306469786,1.0,1.0541374794934324,hidden,197.08243054419128,2.5,1.4689482539435437,fixation,1.0
26,1,18,Incongruent,18_0.408_0.347.png,1.103852468281756,0.402,0.354,,,,6.858284187194926,203.14512576947473,1.0,0.9947620733948646,hidden,205.1398878428696,2.5,1.3635221138000464,fixation,1.0
27,1,20,Medium,20_0.735_0.408.png,1.4321800762073942,0.738,0.407,,,,7.037612227184582,211.10726242495141,1.0,1.1313278854923356,hidden,213.23859031044375,2.5,1.4062843416922348,fixation,1.0
28,1,,Fixation,,0.0,,,fixation,5.0,run_end,5.0,219.5770547283434,0.0,0.0,hidden,219.5770547283434,0.0,0.0,fixation,0.0
29,2,,Fixation,,0.0,,,fixation,10.0,run_start,10.0,0.0,0.0,0.0,hidden,0.0,0.0,0.0,fixation,0.0
30,2,8,Incongruent,8_0.388_0.449.png,1.0319881466239385,0.386,0.445,,,,6.53211492348354,10.0,1.0,1.0411306520435315,hidden,12.041130652043531,2.5,0.9909842714400089,fixation,1.0
31,2,11,Congruent,11_0.510_0.571.png,1.4065373392704004,0.501,0.571,,,,5.905044405255147,17.56410307010748,1.0,0.5243883910707142,hidden,19.088491461178194,2.5,0.8806560141844303,fixation,1.0
32,2,1,Medium,1_0.612_0.204.png,1.3324974680529749,0.619,0.209,,,,6.4780632893367525,24.875684814633026,1.0,0.683808841248716,hidden,26.55949365588174,2.5,1.2942544480880356,fixation,1.0
33,2,18,Incongruent,18_0.449_0.102.png,1.2887176134582594,0.448,0.104,,,,6.220763888694691,32.686245572022756,1.0,1.1119256419239307,hidden,34.79817121394669,2.5,0.6088382467707599,fixation,1.0
34,2,8,Incongruent,8_0.816_1.000.png,1.06302542570488,0.825,1.0,,,,5.745970304005205,40.19572707417571,1.0,0.5464182549047961,hidden,41.7421453290805,2.5,0.6995520491004139,fixation,1.0
35,2,22,Congruent,13b_0.490_0.939.png,1.3552783110012272,0.495,0.944,,,,6.441610447215261,47.00472280388579,1.0,1.1957878105640298,hidden,49.20051061444982,2.5,0.7458226366512328,fixation,1.0
36,2,3,Congruent,3_0.469_0.490.png,1.296466890890717,0.468,0.485,,,,6.851036161648437,54.80161156210228,1.0,0.9157456469321,hidden,56.71735720903438,2.5,1.4352905147163382,fixation,1.0
37,2,18,Incongruent,18_0.449_0.286.png,1.3896106921116191,0.452,0.284,,,,6.6904171690512655,62.94911461464144,1.0,1.2216042450970088,hidden,65.17071885973844,2.5,0.968812923954259,fixation,1.0
38,2,20,Medium,20_0.388_0.694.png,1.1897329697460306,0.386,0.694,,,,5.685523682396763,71.02914247580432,1.0,0.6348246067206256,hidden,72.66396708252495,2.5,0.5506990756761351,fixation,1.0
39,2,8,Incongruent,8_0.735_0.878.png,1.4881798652014548,0.736,0.887,,,,7.273958361106878,77.90439912794712,1.0,1.3145044847894845,hidden,80.2189036127366,2.5,1.459453876317398,fixation,1.0
40,2,11,Congruent,11_0.000_0.347.png,1.2649551180898642,0.0,0.339,,,,6.281653014214129,86.66653735425545,1.0,0.7919524215553142,hidden,88.45848977581076,2.5,0.98970059265882,fixation,1.0
41,2,1,Medium,1_1.000_0.286.png,1.2554996165538344,1.0,0.293,,,,6.6865785797428146,94.21314548655944,1.0,0.8413033506731691,hidden,96.05444883723261,2.5,1.3452752290696428,fixation,1.0
42,2,9,Medium,9_0.265_0.347.png,1.265360060004068,0.264,0.347,,,,6.987064445956207,102.15522368285609,1.0,1.219195218941449,hidden,104.37441890179754,2.5,1.2678692270147627,fixation,1.0
