trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
113,5,3,Incongruent,3_0.204_0.367.png,3.452103853225708,0.209,0.357,10.916797637939453,74.3876724243164,1.0,3.5305984020233154,hidden,78.91827392578125,2.0,3.3861992359161377,fixation,1.0
114,5,1,Medium,1_0.735_0.449.png,3.73256254196167,0.727,0.445,10.90142273902893,88.75657653808594,1.0,3.286151647567749,hidden,93.042724609375,2.0,3.6152710914611816,fixation,1.0
115,5,18,Incongruent,18_0.571_0.286.png,4.312774181365967,0.571,0.287,10.9762442111969,103.39055633544922,1.0,3.3522934913635254,hidden,107.74285125732422,2.0,3.623950719833374,fixation,1.0
116,5,11,Congruent,11_0.143_0.776.png,3.599493980407715,0.152,0.775,10.753800392150879,118.67958068847656,1.0,3.2399885654449463,hidden,122.91956329345703,2.0,3.5138118267059326,fixation,1.0
117,5,3,Incongruent,3_0.551_0.367.png,4.523238658905029,0.558,0.357,11.045376300811768,133.03286743164062,1.0,3.4872775077819824,hidden,137.5201416015625,2.0,3.558098793029785,fixation,1.0
118,5,22,Congruent,13b_0.653_0.959.png,3.811119556427002,0.648,0.965,10.914848327636719,148.6014862060547,1.0,3.4578685760498047,hidden,153.05935668945312,2.0,3.456979751586914,fixation,1.0
119,5,9,Medium,9_0.673_0.469.png,3.913557767868042,0.675,0.461,11.096611022949219,163.32745361328125,1.0,3.520209550857544,hidden,167.84765625,2.0,3.576401472091675,fixation,1.0
120,5,1,Medium,1_0.449_0.388.png,4.286332607269287,0.441,0.379,10.804534673690796,178.33761596679688,1.0,3.23698353767395,hidden,182.57460021972656,2.0,3.5675511360168457,fixation,1.0
121,5,18,Incongruent,18_0.265_0.061.png,3.828521728515625,0.256,0.067,11.183632373809814,193.42849731445312,1.0,3.5649614334106445,hidden,197.9934539794922,2.0,3.61867094039917,fixation,1.0
122,5,9,Medium,9_0.367_0.286.png,4.289781093597412,0.376,0.281,10.969661951065063,208.44064331054688,1.0,3.3462088108062744,hidden,212.78684997558594,2.0,3.623453140258789,fixation,1.0
123,5,22,Congruent,13b_0.612_0.980.png,3.837534189224243,0.603,0.986,11.111440658569336,223.70008850097656,1.0,3.4612812995910645,hidden,228.16136169433594,2.0,3.6501593589782715,fixation,1.0
124,5,11,Congruent,11_0.388_0.510.png,4.506654262542725,0.388,0.5,10.839733123779297,238.64906311035156,1.0,3.3214359283447266,hidden,242.9705047607422,2.0,3.5182971954345703,fixation,1.0
125,5,20,Congruent,20_0.510_0.551.png,4.619754791259766,0.518,0.553,11.180512189865112,253.99545288085938,1.0,3.639458417892456,hidden,258.6349182128906,2.0,3.5410537719726562,fixation,1.0
126,5,2,Incongruent,2_1.000_0.306.png,3.9769699573516846,1.0,0.314,11.035949468612671,269.79571533203125,1.0,3.4275662899017334,hidden,274.2232971191406,2.0,3.6083831787109375,fixation,1.0
127,5,8,Medium,8_0.694_1.000.png,3.6279985904693604,0.694,1.0,10.846578359603882,284.8086242675781,1.0,3.6152591705322266,hidden,289.42388916015625,2.0,3.2313191890716553,fixation,1.0
128,5,20,Congruent,20_0.347_0.327.png,4.023335933685303,0.34,0.319,10.685363531112671,299.283203125,1.0,3.384507417678833,hidden,303.667724609375,2.0,3.300856113433838,fixation,1.0
129,5,22,Congruent,13b_1.000_0.633.png,4.293424606323242,1.0,0.623,11.043302297592163,313.9919128417969,1.0,3.5547149181365967,hidden,318.546630859375,2.0,3.4885873794555664,fixation,1.0
130,5,18,Incongruent,18_0.122_0.347.png,3.441333532333374,0.121,0.351,10.865557670593262,329.3286437988281,1.0,3.404034376144409,hidden,333.732666015625,2.0,3.4615232944488525,fixation,1.0
131,5,8,Medium,8_0.959_0.857.png,4.266690254211426,0.953,0.862,10.639519691467285,343.6355285644531,1.0,3.3946611881256104,hidden,348.0301818847656,2.0,3.244858503341675,fixation,1.0
132,5,2,Incongruent,2_0.429_0.531.png,3.688758611679077,0.435,0.532,10.577812910079956,358.541748046875,1.0,3.279374122619629,hidden,362.82110595703125,2.0,3.298438787460327,fixation,1.0
133,5,8,Medium,8_0.857_0.837.png,3.89416241645813,0.866,0.827,11.026278257369995,372.8083190917969,1.0,3.488323926925659,hidden,377.296630859375,2.0,3.537954330444336,fixation,1.0
